hystreet_score,zug_score,nationalExpress_score,regional_score,suburban_score,national_score,bus_score,bike_score,date,location,tomtom_score,gmap_score,webcam_score,gmap_supermarket_score
,0.9878892733564014,,0.9976851851851852,0.9589041095890412,,,,2020-03-16,03353,,,,
,1.0,,1.0,,,,,2020-03-16,03358,,,,
,0.9853862212943633,,0.9826086956521739,0.9862637362637363,,,,2020-03-16,03359,,,,
,0.9705882352941176,0.92,0.976878612716763,,1.0,,,2020-03-16,03360,,,,
,0.9865771812080537,0.75,1.0,1.0,0.9375,,,2020-03-16,03401,,,,
0.6068722618510883,,,,,,,,2020-03-16,03403,,,,
0.7321082007437794,,,,,,,inf,2020-03-16,03404,,,,
,0.9896907216494846,,0.9893617021276596,,1.0,,,2020-03-16,03457,,,,
0.5850447434494302,0.9817351598173516,0.7037037037037037,1.0,0.987487969201155,0.9189189189189189,,,2020-03-16,04011,,,,
,1.0,,1.0,1.0,,,,2020-03-16,04012,,,,
0.5956696660276176,0.9744887202192705,0.9685039370078741,0.9851301115241635,0.9728923153444416,1.0,,1.522466960352423,2020-03-16,05111,,,,
,0.9119897959183674,0.970873786407767,0.8595213319458896,1.0,1.0,,,2020-03-16,05112,,,,
0.5965034708395253,0.9771790808240888,0.9540229885057472,0.9361430395913154,0.9919857524487978,1.0,,,2020-03-16,05113,,,,
0.774345377391804,0.8685524126455907,,0.8681135225375626,,1.0,,,2020-03-16,05114,,,,
1.0783245484681996,,,,,,,,2020-03-16,05116,,,,
,,,,,,,2.0310283687943262,2020-03-16,05117,,,,
,,,,,,,2.253968253968254,2020-03-16,05119,,,,
,0.9698996655518395,0.8823529411764706,0.8876404494382022,0.9957983193277311,0.75,,,2020-03-16,05122,,,,
1.021218264330017,,,,,,,,2020-03-16,05124,,,,
,0.9556737588652482,,0.955595026642984,,,1.0,,2020-03-16,05154,,,,
,0.966268446943078,,0.9235668789808917,0.9715639810426541,,,,2020-03-16,05158,,,,
,0.9650238473767886,,0.9430284857571214,0.9770491803278688,,,,2020-03-16,05162,,,,
,0.9537953795379538,,0.9534883720930233,,1.0,,,2020-03-16,05166,,,,
0.6622376081076053,0.9472551130247578,0.8666666666666667,0.9471766848816029,0.9565217391304348,0.9069767441860466,,1.2072115384615385,2020-03-16,05314,,,,
0.6483626951590489,0.9644378892166503,0.908256880733945,0.9424626006904488,0.9752439895263033,0.9444444444444444,,,2020-03-16,05315,,,,
0.5931644111022921,0.9877825290164935,0.9473684210526315,0.9882060831781502,,1.0,,,2020-03-16,05334,,,,
,0.9916897506925207,,1.0,0.9754098360655737,,,,2020-03-16,05358,,,,
,0.9176384839650146,,0.8881506090808416,0.9744136460554371,,,-9.2,2020-03-16,05362,,,,
,0.9595959595959596,,0.9565217391304348,0.970873786407767,,1.0,,2020-03-16,05366,,,,
,,,,,,,0.650990099009901,2020-03-16,05370,,,,
0.9285266425720418,,,,,,,,2020-03-16,05378,,,,
,0.9599264705882353,0.9636363636363636,0.9680511182108626,0.955388180764774,,,,2020-03-16,05382,,,,
,0.872093023255814,,0.8526785714285714,1.0,,,,2020-03-16,05512,,,,
,0.9839449541284404,0.8,0.9817629179331308,1.0,1.0,,,2020-03-16,05513,,,,
0.5761694165397495,,,,,,,1.0033814940055334,2020-03-16,05515,,,,
1.5315085932527053,0.9666666666666667,,0.9666666666666667,,,,,2020-03-16,05554,,,,
,0.991166077738516,,0.991166077738516,,,,,2020-03-16,05558,,,,
,0.9312267657992566,1.0,0.9218585005279831,1.0,1.0,,,2020-03-16,05562,,,,
,0.9762443438914027,,0.9782110091743119,,0.8333333333333334,,,2020-03-16,05566,,,,
0.6888375586606648,0.9052924791086351,1.0,0.8970814132104454,,0.9333333333333333,,,2020-03-16,05711,,,,
,0.9806949806949807,1.0,0.9838056680161943,,0.9047619047619048,,,2020-03-16,05758,,,,
,0.9929078014184397,1.0,0.9919678714859438,1.0,1.0,,,2020-03-16,05762,,,,
,0.9973045822102425,,0.9968051118210862,1.0,,,,2020-03-16,05766,,,,
0.4194529976453541,0.9332220367278798,1.0,0.926873857404022,1.0,1.0,,,2020-03-16,05774,,,,
,0.9959644874899112,0.967741935483871,0.9963503649635036,0.998371335504886,1.0,,,2020-03-16,05911,,,,
0.6477966443219934,0.9776942944353134,0.9393939393939393,0.9736842105263158,0.9806797853309481,0.9666666666666667,,1.3222506393861893,2020-03-16,05913,,,,
,0.9491094147582697,0.7647058823529411,0.9431072210065645,1.0,0.6842105263157894,,,2020-03-16,05914,,,,
,0.9595238095238096,0.9482758620689655,0.9649122807017544,,0.9,,,2020-03-16,05915,,,,
,0.9795918367346939,1.0,0.9731903485254692,1.0,1.0,,,2020-03-16,05916,,,,
,0.9799366420274551,,0.9538461538461538,0.9982046678635548,,,,2020-03-16,05954,,,,
0.8483081925988625,1.0,,1.0,,,,,2020-03-16,05958,,,,
,0.93,,0.93,,,,,2020-03-16,05962,,,,
,0.9553072625698324,,0.9553072625698324,,,,,2020-03-16,05966,,,,
,0.9960264900662251,,0.9960264900662251,,,,,2020-03-16,05970,,,,
,0.9761194029850746,1.0,0.9758308157099698,,1.0,,,2020-03-16,05974,,,,
,0.9605263157894737,,0.9598540145985401,0.9632352941176471,,,,2020-03-16,05978,,,,
0.8386507183285004,0.9672131147540983,0.7142857142857143,0.9597069597069597,1.0,1.0,,inf,2020-03-16,06411,,,,
0.6568526266421023,0.9532748418690064,0.9320987654320988,0.9922360248447205,0.9481827111984283,0.9130434782608695,,,2020-03-16,06412,,,,
,,,,,,,2.068421052631579,2020-03-16,06413,,,,
0.700418677098722,,,,,,,,2020-03-16,06414,,,,
,0.985494880546075,0.6666666666666667,0.9852216748768473,0.9932432432432432,1.0,,,2020-03-16,06431,,,,
,0.9671957671957672,,0.9646118721461188,1.0,,,,2020-03-16,06432,,,,
,0.9687322342239909,,0.9804878048780488,0.9624125874125874,,,,2020-03-16,06433,,,,
,0.9826680672268907,0.8611111111111112,0.9835390946502057,1.0,1.0,,,2020-03-16,06435,,,,
,1.0,,1.0,,,,,2020-03-16,06437,,,,
,0.950354609929078,0.9166666666666666,0.9843382928739233,0.8874269005847953,1.0,,,2020-03-16,06440,,,,
0.7064701543986789,0.9805194805194806,0.8461538461538461,0.9827814569536424,,1.0,,,2020-03-16,06531,,,,
,0.9669064748201439,,0.9665697674418605,,,1.0,,2020-03-16,06532,,,,
0.7507543279949427,0.9973404255319149,0.9428571428571428,1.0,,,,,2020-03-16,06533,,,,
,0.9816053511705686,0.8571428571428572,0.9845360824742269,,1.0,,,2020-03-16,06534,,,,
,1.0,,1.0,,,,,2020-03-16,06535,,,,
,0.8216080402010051,0.8842105263157894,0.9955357142857143,0.7180043383947939,1.0,,,2020-03-16,06611,,,,
,0.9650145772594753,0.9479166666666666,1.0,,0.5625,,,2020-03-16,06631,,,,
,1.0,1.0,1.0,,1.0,,,2020-03-16,06632,,,,
,0.8397997496871089,,0.9952153110047847,0.7847457627118644,,,,2020-03-16,06633,,,,
,0.7130620985010707,0.8695652173913044,1.0,0.02238805970149249,1.0,,,2020-03-16,06634,,,,
,1.0,,1.0,,,,,2020-03-16,06636,,,,
0.0,0.9700996677740864,0.9230769230769231,0.969147005444646,,1.0,,,2020-03-16,07111,,,,
,0.9727403156384505,,0.9724238026124818,,,1.0,,2020-03-16,07132,,,,
,1.0,,1.0,,,,,2020-03-16,07133,,,,
,0.9656357388316151,,0.9656357388316151,,,,,2020-03-16,07138,,,,
,0.9424460431654677,,0.9416058394160584,,1.0,,,2020-03-16,07140,,,,
0.5778386552812511,1.0,,1.0,,,,,2020-03-16,07211,,,,
,1.0,,1.0,,,,,2020-03-16,07233,,,,
,0.9915730337078652,1.0,0.9863013698630136,1.0,1.0,1.0,,2020-03-16,07312,,,,
,1.0,,1.0,,,,,2020-03-16,07313,,,,
0.6553422830767399,,,,,,,,2020-03-16,07315,,,,
,0.9824945295404814,,0.9849624060150376,0.9655172413793104,,,,2020-03-16,07331,,,,
,1.0,,1.0,1.0,,,,2020-03-16,07332,,,,
,0.9927667269439422,1.0,0.9978308026030369,0.9651162790697675,1.0,,,2020-03-16,07339,,,,
0.6670302827039336,,,,,,,1.5827052756842523,2020-03-16,08111,,,,
,,,,,,,1.2194174757281553,2020-03-16,08116,,,,
,0.9357682619647355,,0.9346991037131882,,1.0,,,2020-03-16,08117,,,,
,0.9861224489795919,1.0,0.9664053751399776,0.9973821989528796,1.0,,1.1402085747392816,2020-03-16,08118,,,,
,0.972691340280273,,1.0,0.9649769585253456,1.0,,,2020-03-16,08119,,,,
0.7756999074672823,0.9772727272727273,,0.9642857142857143,1.0,,,1.3422190201729107,2020-03-16,08121,,,,
,0.9887005649717514,,0.9569620253164557,0.9991652754590985,,,,2020-03-16,08125,,,,
,1.0,,1.0,,1.0,,,2020-03-16,08127,,,,
,1.0,,1.0,,,,,2020-03-16,08128,,,,
,0.9716859716859717,,0.970310391363023,,1.0,,,2020-03-16,08136,,,,
0.7636665763996551,0.9790419161676647,0.7777777777777778,1.0,0.9947275922671354,0.9,,1.0512363996043521,2020-03-16,08212,,,,
,0.9858657243816255,0.8,0.9658848614072495,0.9967355821545157,1.0,,,2020-03-16,08215,,,,
0.7111544485022663,0.9871159563924677,0.9166666666666666,0.9130434782608695,1.0,0.9428571428571428,,1.0379301682994222,2020-03-16,08221,,,,
0.7872355326047156,,,,,,,,2020-03-16,08222,,,,
,0.9090909090909091,,0.9090909090909091,,,,,2020-03-16,08235,,,,
,0.945273631840796,,0.96309963099631,1.0,0.6842105263157894,,,2020-03-16,08237,,,,
0.6333705395731772,0.9711399711399712,0.8333333333333334,0.9473684210526315,1.0,0.5333333333333333,,0.8745168004757656,2020-03-16,08311,,,,
,0.9686520376175549,,0.978021978021978,0.9130434782608696,,,,2020-03-16,08326,,,,
,0.9573170731707317,,0.9909297052154195,,0.6666666666666666,,,2020-03-16,08327,,,,
,0.9822767552828903,,0.9963530269876003,1.0,0.5882352941176471,,0.7531676177580037,2020-03-16,08335,,,,
,0.9951951951951952,,0.9951923076923077,,1.0,,1.0365809075538088,2020-03-16,08336,,,,
1.0448353754534876,,,,,,,,2020-03-16,08415,,,,
,0.9270186335403727,,0.9264,1.0,0.5,,1.162783751493429,2020-03-16,08416,,,,
1.1312678540150536,0.9419191919191919,0.9428571428571428,0.9401197604790419,,0.962962962962963,,,2020-03-16,08421,,,,
1.0947772401134657,,,,,,,,2020-03-16,08426,,,,
,0.9341176470588235,,0.9341176470588235,,,,,2020-03-16,08435,,,,
,0.9917355371900827,,0.9917355371900827,,,,,2020-03-16,08436,,,,
,0.9864253393665159,,0.9864253393665159,,,,,2020-03-16,08437,,,,
0.7820368659893177,0.9817518248175182,0.9807692307692307,0.9819819819819819,,,,,2020-03-16,09161,,,,
0.5768505024940275,,,,,,,1.5719083969465648,2020-03-16,09162,,,,
,0.9154411764705882,1.0,0.7912087912087912,0.9820359281437125,0.9166666666666666,,,2020-03-16,09172,,,,
,0.9850427350427351,,0.9859484777517564,0.975609756097561,,,,2020-03-16,09181,,,,
,0.9858156028368794,1.0,0.9920634920634921,,0.9166666666666666,1.0,,2020-03-16,09189,,,,
,0.9861111111111112,,0.9861111111111112,,,,,2020-03-16,09190,,,,
,0.9440559440559441,,0.9440559440559441,,,,,2020-03-16,09261,,,,
0.605903439438378,,,,,,,,2020-03-16,09262,,,,
,1.0,1.0,1.0,,1.0,,,2020-03-16,09263,,,,
,1.0,,1.0,,,,,2020-03-16,09363,,,,
,0.9556650246305418,,0.9556650246305418,,,,,2020-03-16,09376,,,,
0.6504454407044215,0.9836065573770492,1.0,0.9784172661870504,1.0,1.0,,,2020-03-16,09461,,,,
,0.97,,0.97,,,,,2020-03-16,09462,,,,
,0.9867549668874173,,0.9867549668874173,,,,,2020-03-16,09472,,,,
,0.9929078014184397,,0.9928571428571429,,1.0,,,2020-03-16,09478,,,,
,1.0,,1.0,1.0,1.0,,,2020-03-16,09561,,,,
0.5834428575423376,,,,,,,1.0971196454948302,2020-03-16,09562,,,,
,0.9937007874015749,,0.9953703703703703,0.9900990099009901,1.0,,,2020-03-16,09563,,,,
0.6378748607645183,,,,,,,1.2015113350125946,2020-03-16,09564,,,,
,0.9822222222222222,,0.9821428571428571,,1.0,,,2020-03-16,09575,,,,
,1.0,1.0,1.0,,1.0,,,2020-03-16,09577,,,,
,0.992,1.0,0.9904761904761905,,1.0,1.0,1.1350954478707782,2020-03-16,09661,,,,
,1.0,,1.0,,,,,2020-03-16,09662,,,,
0.7222560267351091,,,,,,,,2020-03-16,09663,,,,
,1.0,,1.0,,,1.0,,2020-03-16,09677,,,,
0.9049300954154591,0.9956989247311828,0.94,1.0,,0.90625,,,2020-03-16,09761,,,,
,1.0,,1.0,,1.0,,,2020-03-16,09762,,,,
,0.9562043795620438,,1.0,,0.1428571428571429,,,2020-03-16,09763,,,,
,0.9825581395348837,1.0,0.9864864864864865,,0.9411764705882353,,,2020-03-16,09774,,,,
,0.9860627177700348,,1.0,,0.19999999999999996,,,2020-03-16,09777,,,,
,0.9930555555555556,,0.9930555555555556,,,,,2020-03-16,09778,,,,
,1.0,1.0,1.0,,1.0,,,2020-03-16,09779,,,,
0.6361927393686271,0.9862660944206009,0.8571428571428572,0.9870242214532872,,1.0,,,2020-03-16,10041,,,,
,0.9440559440559441,,0.9440559440559441,,,,,2020-03-16,10044,,,,
,1.0,1.0,1.0,1.0,1.0,,,2020-03-16,10045,,,,
,1.0,,1.0,,,,,2020-03-16,10046,,,,
0.19640696387984943,,,,,,,,2020-03-16,11000,,,,
0.5732992731642644,,,,,,,1.2337112522867573,2020-03-16,13003,,,,
0.5606278752453688,,,,,,,,2020-03-16,14612,,,,
0.7465474113796368,,,,,,,,2020-03-16,14713,,,,
0.6568485369507245,,,,,,,,2020-03-16,16051,,,,
0.7500329771797916,0.9183673469387755,,1.0,,0.6363636363636365,,,2020-03-17,01001,,,,
,0.9572192513368984,0.75,0.9643835616438357,,0.0,,,2020-03-17,01002,1.4074821736625542,,,
0.5345660907041523,,,,,,,,2020-03-17,01003,,,,
,0.85,,0.8455882352941176,,1.0,,,2020-03-17,01051,,,,
,0.9612676056338029,1.0,1.0,0.9682539682539683,0.25,,,2020-03-17,01053,,,,
,1.0,,1.0,,1.0,,,2020-03-17,01054,,,,
,0.9921925829538061,,0.9968895800933126,0.9888143176733781,,,,2020-03-17,01056,,,,
,1.0,,1.0,,,,,2020-03-17,01057,,,,
,,,,,,,,2020-03-17,01059,1.4521513241704087,,,
,0.9699570815450643,,0.9652777777777778,0.9775280898876404,,,,2020-03-17,01062,,,,
0.5675069131571013,0.970065525856786,0.9095744680851063,0.9654008438818565,0.9716761248479935,0.8269230769230769,,1.1259299582652875,2020-03-17,02000,1.0137816496172418,,,
0.7251370483723752,0.9842767295597484,0.9393939393939394,0.9959183673469387,,0.95,,,2020-03-17,03101,,,,
,,,,,,,,2020-03-17,03103,1.5003778437519035,,,
,1.0,,1.0,,,,,2020-03-17,03151,,,,
0.6907622456717607,0.9457364341085271,0.9487179487179487,0.964,,0.7,,0.6148846884544165,2020-03-17,03152,,,,
,0.9590361445783132,,0.9590361445783132,,,,,2020-03-17,03153,,,,
,0.9901960784313726,,1.0,,0.9444444444444444,,,2020-03-17,03154,,,,
,0.9324324324324325,1.0,0.9316628701594533,,,,,2020-03-17,03155,,,,
,0.9675324675324676,,0.9675324675324676,,,,,2020-03-17,03156,,,,
0.5861987159081027,0.9607541362062332,0.9197530864197531,0.9840213049267643,0.9586894586894587,0.9315068493150684,,1.6064323781973313,2020-03-17,03241,0.943110959947945,,,
,0.9634551495016611,,0.9117647058823529,0.9785407725321889,,,,2020-03-17,03252,,,,
0.0,0.9595536959553697,0.9444444444444444,0.9516129032258065,1.0,1.0,,,2020-03-17,03254,,,,
,0.9922879177377892,,0.9818181818181818,1.0,,,,2020-03-17,03257,,,,
0.9078974026500264,0.8080808080808081,1.0,0.9487179487179487,0.5405405405405406,1.0,,,2020-03-17,03351,,,,
,0.9939393939393939,,1.0,0.9754601226993865,,,,2020-03-17,03353,,,,
,1.0,,1.0,,,,,2020-03-17,03358,,,,
,0.9924812030075187,,0.9851851851851852,0.9949622166246851,,,,2020-03-17,03359,,,,
,0.9830508474576272,1.0,0.9803921568627451,,1.0,,,2020-03-17,03360,,,,
,0.9835164835164835,0.6666666666666667,0.9875,1.0,0.9473684210526316,,,2020-03-17,03401,,,,
0.6832848344086726,,,,,,,,2020-03-17,03403,,,,
0.7630339606833016,,,,,,,inf,2020-03-17,03404,,,,
,,,,,,,,2020-03-17,03454,2.855524084332133,,,
,1.0,,1.0,,,,,2020-03-17,03457,,,,
,,,,,,,,2020-03-17,03458,1.3753760916531776,,,
0.6562494210239631,0.9901832460732984,0.64,0.99609375,0.998324958123953,0.9433962264150944,,,2020-03-17,04011,0.720604313795411,,,
,0.9812734082397003,,0.9940476190476191,0.9595959595959596,,,,2020-03-17,04012,,,,
0.6320509125413638,0.9798824995549226,0.9448275862068966,0.975346687211094,0.9823232323232323,0.9295774647887324,,1.5006221484861053,2020-03-17,05111,0.514891320264753,,,
,0.8514435695538057,0.952,0.765358361774744,1.0,0.967741935483871,,,2020-03-17,05112,,,,
0.5478255443938355,0.9609641079381713,0.9484536082474226,0.9516616314199395,0.9645125140082181,0.9787234042553191,1.0,,2020-03-17,05113,1.294747101288261,,,
0.7582739604511227,0.7972602739726027,,0.7980769230769231,,0.5,,,2020-03-17,05114,,,,
0.9521810549370323,,,,,,,,2020-03-17,05116,0.9606793002261448,,,
,,,,,,,2.28175313059034,2020-03-17,05117,,,,
,,,,,,,2.2206405693950177,2020-03-17,05119,,,,
,0.9831460674157303,0.7894736842105263,1.0,0.9858407079646018,1.0,,,2020-03-17,05122,,,,
0.9193933957346082,,,,,,,,2020-03-17,05124,,,,
,0.9481481481481482,,0.9480712166172107,,,1.0,,2020-03-17,05154,,,,
,0.9769094138543517,,1.0,0.9739130434782609,,,,2020-03-17,05158,,,,
,0.9740202553940995,,0.9575,0.9830047586675731,,,,2020-03-17,05162,,,,
,0.9398907103825137,,0.9423076923076923,,0.5,,,2020-03-17,05166,,,,
0.6567162399525505,0.9733210671573137,0.8333333333333334,0.9634703196347032,1.0,0.9565217391304348,,1.1475628755842422,2020-03-17,05314,0.717211983089382,,,
0.621169214137636,0.9706206896551725,0.928,0.97216796875,0.9714570858283433,0.9402985074626866,,,2020-03-17,05315,,,,
0.5689107398391541,0.9893992932862191,1.0,0.993298969072165,0.5,0.6666666666666667,,,2020-03-17,05334,1.072513641352473,,,
,0.9724770642201834,,0.9964912280701754,0.9271523178807947,,,,2020-03-17,05358,,,,
,0.9635577516985794,,0.9701492537313433,0.9506398537477148,,,-28.571428571428573,2020-03-17,05362,,,,
,0.9885245901639345,,0.9856850715746421,1.0,,1.0,,2020-03-17,05366,,,,
,,,,,,,0.6150121065375302,2020-03-17,05370,,,,
0.7796992467974377,,,,,,,,2020-03-17,05378,,,,
,0.9616455304670585,0.9841269841269842,0.9325643300798581,0.9769946157611356,,,,2020-03-17,05382,,,,
,0.8629283489096573,,0.8754448398576512,0.775,,,,2020-03-17,05512,,,,
,0.9903100775193798,1.0,0.9897959183673469,1.0,0.96875,,,2020-03-17,05513,0.8120201748666247,,,
0.6579102659776739,,,,,,,0.8918762648164209,2020-03-17,05515,2.105566503832022,,,
0.8295854610041549,0.9793103448275862,,0.9793103448275862,,,,,2020-03-17,05554,,,,
,0.992412746585736,,0.992412746585736,,,,,2020-03-17,05558,,,,
,0.9599692070823711,1.0,0.9553023663453112,1.0,0.9444444444444444,,,2020-03-17,05562,,,,
,1.0,,1.0,,1.0,,,2020-03-17,05566,,,,
0.7251044620943171,0.9861431870669746,0.9076923076923077,0.9923273657289002,,1.0,,,2020-03-17,05711,3.8197459569395438,,,
,0.9839743589743589,0.6666666666666667,0.9849246231155779,,1.0,,,2020-03-17,05758,,,,
,0.9797101449275363,1.0,0.9834983498349835,0.9444444444444444,1.0,,,2020-03-17,05762,,,,
,0.9848812095032398,,0.9923273657289002,0.9444444444444444,,,,2020-03-17,05766,,,,
0.0,0.9916434540389972,1.0,0.995398773006135,0.9444444444444444,1.0,,,2020-03-17,05774,,,,
,0.9894109861019192,0.9305555555555556,0.9941348973607038,0.9918367346938776,0.9444444444444444,1.0,,2020-03-17,05911,0.8864963223368251,,,
0.6201983921352241,0.9952286282306163,0.9066666666666667,0.9964071856287425,0.9969211822660099,0.972972972972973,,1.174943566591422,2020-03-17,05913,,,,
,0.9926238145416227,0.9302325581395349,0.9982142857142857,0.9908536585365854,1.0,,,2020-03-17,05914,,,,
,0.9883040935672515,0.9253731343283582,0.997624703087886,,1.0,,,2020-03-17,05915,,,,
,0.9932203389830508,1.0,0.9911111111111112,1.0,1.0,,,2020-03-17,05916,,,,
,0.9929701230228472,,0.9893617021276596,0.9955089820359282,,,,2020-03-17,05954,,,,
0.8978061262018681,0.9919224555735057,,0.9919224555735057,,,,,2020-03-17,05958,,,,
,0.9263050153531218,,0.9263050153531218,,,,,2020-03-17,05962,,,,
,0.9865470852017937,,0.9865470852017937,,,,,2020-03-17,05966,,,,
,0.9844617092119867,,0.9844617092119867,,,,,2020-03-17,05970,,,,
,1.0,1.0,1.0,,1.0,,,2020-03-17,05974,,,,
,0.9831223628691983,,0.9791200596569725,1.0,,,,2020-03-17,05978,,,,
0.7420218494264977,0.9757785467128027,0.875,0.9693251533742331,1.0,1.0,,inf,2020-03-17,06411,,,,
0.6057497575158967,0.9764828847661353,0.9242819843342036,0.9743926460932371,0.9795340050377834,0.851063829787234,,,2020-03-17,06412,0.864280332322648,,,
,,,,,,,1.843839541547278,2020-03-17,06413,,,,
0.6447472809299726,,,,,,,,2020-03-17,06414,1.5756073041572825,,,
,0.99231843575419,0.6666666666666667,0.9927360774818402,0.9945652173913043,1.0,,,2020-03-17,06431,,,,
,0.9775583482944344,,0.9758220502901354,1.0,,,,2020-03-17,06432,,,,
,0.9683604985618408,,0.9515235457063712,0.9772727272727273,,,,2020-03-17,06433,,,,
,0.9828054298642533,1.0,0.9813414019162885,0.994535519125683,1.0,,,2020-03-17,06435,,,,
,1.0,,1.0,,,,,2020-03-17,06437,,,,
,0.9801436417405999,1.0,0.9692408376963351,1.0,1.0,,,2020-03-17,06440,,,,
0.6356351815292869,0.9820627802690582,1.0,0.9817351598173516,,1.0,,,2020-03-17,06531,,,,
,0.992638036809816,,0.992638036809816,,,,,2020-03-17,06532,,,,
0.6785440197810898,0.9826388888888888,0.9714285714285714,0.9831121833534379,,,,,2020-03-17,06533,,,,
,0.9828815977175464,1.0,0.9825072886297376,,1.0,,,2020-03-17,06534,,,,
,1.0,,1.0,,,,,2020-03-17,06535,,,,
,0.9915611814345991,0.95,0.9959183673469387,1.0,0.9285714285714286,,,2020-03-17,06611,0.7168225266816538,,,
,0.9775,0.9649122807017544,1.0,,0.6666666666666667,,,2020-03-17,06631,,,,
,1.0,1.0,1.0,,1.0,,,2020-03-17,06632,,,,
,1.0,,1.0,1.0,,,,2020-03-17,06633,,,,
,0.9981549815498155,1.0,0.9971181556195965,1.0,1.0,,,2020-03-17,06634,,,,
,0.9854368932038835,,0.9854368932038835,,,,,2020-03-17,06636,,,,
0.0,0.9576868829337094,0.8235294117647058,0.9615975422427036,,0.9512195121951219,,,2020-03-17,07111,2.1604385158280928,,,
,0.9480676328502415,,0.9480676328502415,,,,,2020-03-17,07132,,,,
,0.9916805324459235,,0.9916805324459235,,,,,2020-03-17,07133,,,,
,0.8948863636363636,,0.8948863636363636,,,,,2020-03-17,07138,,,,
,1.0,,1.0,,1.0,,,2020-03-17,07140,,,,
0.5185038007212885,0.9799713876967096,,0.9799713876967096,,,,,2020-03-17,07211,,,,
,0.978494623655914,,0.978494623655914,,,,,2020-03-17,07233,,,,
,0.9820627802690582,0.5454545454545454,0.989010989010989,1.0,1.0,1.0,,2020-03-17,07312,,,,
,1.0,,1.0,,,,,2020-03-17,07313,,,,
0.6374946838151447,,,,,,,,2020-03-17,07315,,,,
,0.9981751824817519,,1.0,0.9857142857142858,,,,2020-03-17,07331,,,,
,1.0,,1.0,1.0,,,,2020-03-17,07332,,,,
,0.9939622641509434,1.0,0.9981900452488688,0.9758454106280193,0.9090909090909091,,,2020-03-17,07339,,,,
0.5641406152962158,,,,,,,1.280359820089955,2020-03-17,08111,,,,
,,,,,,,0.9864603481624759,2020-03-17,08116,,,,
,0.9365591397849462,,0.9353778751369113,,1.0,,,2020-03-17,08117,,,,
,0.9746351633078527,1.0,0.9333333333333333,0.9988776655443322,1.0,,0.5864220183486238,2020-03-17,08118,,,,
,0.9780888618381011,,0.9109042553191489,0.9980237154150198,1.0,,,2020-03-17,08119,,,,
0.6356817354608486,0.9825174825174825,,0.9707602339181287,1.0,,,1.119818652849741,2020-03-17,08121,,,,
,0.9919069296914517,,0.9670103092783505,1.0,,,,2020-03-17,08125,,,,
,0.9709677419354839,,0.9693877551020408,,1.0,,,2020-03-17,08127,,,,
,1.0,,1.0,,,,,2020-03-17,08128,,,,
,0.8795309168443497,,0.8730337078651685,,1.0,,,2020-03-17,08136,,,,
0.6204572592208387,0.9621668099742047,0.7792207792207793,1.0,0.9698795180722891,0.8292682926829268,,0.8064213293278257,2020-03-17,08212,1.0561224277553574,,,
,0.9727107337780473,0.8,0.9524680073126143,0.9832246039142591,1.0,,,2020-03-17,08215,,,,
0.5479992665703328,0.9775374376039934,0.8333333333333334,0.8489208633093526,1.0,0.8974358974358975,,0.7723120168657766,2020-03-17,08221,,,,
0.6570825905530493,,,,,,,,2020-03-17,08222,1.6907698944528298,,,
,0.7564655172413793,,0.7564655172413793,,,,,2020-03-17,08235,,,,
,0.9057377049180328,,0.9154078549848943,0.9906542056074766,0.66,,,2020-03-17,08237,,,,
0.541153034778824,0.9844497607655502,0.88,1.0,1.0,0.5333333333333333,,0.6757031828275352,2020-03-17,08311,,,,
,0.9435173299101413,,0.9344262295081968,1.0,,,,2020-03-17,08326,,,,
,0.9107692307692308,,0.931740614334471,,0.71875,,,2020-03-17,08327,,,,
,0.9562289562289562,,0.9675480769230769,1.0,0.6190476190476191,,0.532713590084108,2020-03-17,08335,,,,
,1.0,,1.0,,1.0,,0.8573257848064891,2020-03-17,08336,,,,
0.8219547231243868,,,,,,,,2020-03-17,08415,,,,
,0.8966442953020134,,0.893646408839779,1.0,1.0,,0.8113899069636312,2020-03-17,08416,,,,
0.9592569166134213,0.9417879417879418,0.8809523809523809,0.946078431372549,,0.967741935483871,,,2020-03-17,08421,,,,
0.8757808266065775,,,,,,,,2020-03-17,08426,0.6515281145025612,,,
,1.0,,1.0,,,,,2020-03-17,08435,,,,
,0.9954022988505747,,0.9954022988505747,,,,,2020-03-17,08436,,,,
,0.9657794676806084,,0.9657794676806084,,,,,2020-03-17,08437,,,,
0.8293293881281448,0.946875,0.875,0.96484375,,,,,2020-03-17,09161,1.1366593529068687,,,
0.5682725562492474,,,,,,,1.0436153441933789,2020-03-17,09162,0.9219993966419127,,,
,0.8909090909090909,1.0,0.7009345794392523,0.9854368932038835,0.9333333333333333,,,2020-03-17,09172,,,,
,0.9853747714808044,,0.9859437751004017,0.9795918367346939,,,,2020-03-17,09181,,,,
,0.9939759036144579,1.0,1.0,,0.9375,1.0,,2020-03-17,09189,,,,
,0.9818731117824774,,0.9818731117824774,,,,,2020-03-17,09190,,,,
,0.9235294117647059,,0.9235294117647059,,,,,2020-03-17,09261,,,,
0.5339862255012161,,,,,,,,2020-03-17,09262,,,,
,0.9924242424242424,1.0,0.9921875,,1.0,,,2020-03-17,09263,,,,
,,,,,,,,2020-03-17,09276,0.45816590332061785,,,
,0.9826086956521739,,0.9826086956521739,,,,,2020-03-17,09363,,,,
,0.9344262295081968,,0.9344262295081968,,,,,2020-03-17,09376,,,,
